cdate,fdust,ozone,nd,cm,sagas,airquality,air_index
20180816,18,0.026,0.008,0.5,0.005,better,2
20180816,19,0.016,0.016,0.4,0.002,better,2
20180816,11,0.024,0.017,0.4,0.005,better,2
20180816,12,0.023,0.011,0.3,0.005,better,2
20180816,20,0.019,0.009000000000000001,0.2,0.005,better,2
20180816,15,0.022,0.009000000000000001,0.4,0.006,better,2
20180816,14,0.029,0.006,0.2,0.003,better,2
20180816,14,0.026,0.009000000000000001,0.4,0.002,better,2
20180816,21,0.027000000000000003,0.01,0.2,0.003,better,2
20180816,12,0.026,0.01,0.2,0.002,better,2
20180816,14,0.024,0.014,0.3,0.003,better,2
20180816,18,0.021,0.021,0.4,0.003,better,2
20180817,15,0.038,0.01,0.1,0.003,good,3
20180817,15,0.031,0.011,0.3,0.003,good,3
20180817,12,0.034,0.009000000000000001,0.4,0.002,good,3
20180817,12,0.03,0.013,0.2,0.002,good,3
20180817,10,0.021,0.019,0.3,0.004,better,2
20180817,13,0.03,0.014,0.3,0.003,good,3
20180817,14,0.036000000000000004,0.009000000000000001,0.2,0.002,good,3
20180817,15,0.027000000000000003,0.015,0.2,0.002,better,2
20180817,14,0.033,0.011,0.2,0.002,good,3
20180817,20,0.04,0.011,0.3,0.005,good,3
20180817,15,0.034,0.01,0.2,0.003,good,3
20180817,10,0.033,0.016,0.2,0.002,good,3
20180817,7,0.034,0.009000000000000001,0.2,0.002,good,3
20180817,13,0.027000000000000003,0.022,0.3,0.002,better,2
20180817,12,0.03,0.014,0.3,0.003,good,3
20180817,14,0.029,0.006,0.3,0.004,better,2
20180817,9,0.034,0.009000000000000001,0.2,0.002,good,3
20180817,14,0.033,0.008,0.4,0.005,good,3
20180817,18,0.022,0.016,0.3,0.002,better,2
20180817,11,0.031,0.015,0.3,0.004,good,3
20180817,8,0.029,0.011,0.3,0.005,better,2
20180817,16,0.025,0.009000000000000001,0.3,0.005,better,2
20180817,13,0.028,0.011,0.3,0.006,better,2
20180817,13,0.036000000000000004,0.005,0.2,0.003,good,3
20180817,12,0.032,0.01,0.4,0.002,good,3
20180818,16,0.033,0.008,0.2,0.004,good,3
20180818,17,0.037000000000000005,0.014,0.3,0.003,good,3
20180818,14,0.041,0.01,0.4,0.003,good,3
20180818,17,0.036000000000000004,0.015,0.2,0.003,good,3
20180818,12,0.029,0.019,0.3,0.004,better,2
20180818,15,0.036000000000000004,0.013,0.3,0.003,good,3
20180818,15,0.041,0.011,0.2,0.002,good,3
20180818,18,0.035,0.016,0.2,0.003,good,3
20180818,16,0.04,0.012,0.2,0.003,good,3
20180818,24,0.043,0.012,0.4,0.005,good,3
20180818,15,0.041,0.01,0.1,0.003,good,3
20180818,12,0.038,0.016,0.2,0.003,good,3
20180818,12,0.039,0.009000000000000001,0.2,0.002,good,3
20180818,18,0.037000000000000005,0.011,0.4,0.005,good,3
20180818,18,0.029,0.014,0.3,0.002,better,2
20180818,10,0.039,0.017,0.3,0.005,good,3
20180818,10,0.033,0.013,0.3,0.005,good,3
20180818,20,0.033,0.01,0.3,0.004,good,3
20180818,16,0.034,0.012,0.3,0.006,good,3
20180818,18,0.04,0.009000000000000001,0.2,0.003,good,3
20180818,18,0.034,0.014,0.5,0.002,good,3
20180818,18,0.04,0.013,0.1,0.003,good,3
20180818,10,0.038,0.013,0.2,0.003,good,3
20180818,14,0.037000000000000005,0.015,0.3,0.003,good,3
20180818,13,0.038,0.02,0.3,0.003,good,3
20180819,22,0.051,0.023,0.4,0.003,good,3
20180819,21,0.046,0.018000000000000002,0.3,0.004,good,3
20180819,22,0.047,0.016,0.5,0.003,good,3
20180819,26,0.049,0.019,0.2,0.003,good,3
20180819,18,0.039,0.02,0.3,0.004,good,3
20180819,24,0.046,0.018000000000000002,0.3,0.002,good,3
20180819,26,0.053,0.017,0.3,0.003,good,3
20180819,28,0.05,0.019,0.2,0.003,good,3
20180819,25,0.052000000000000005,0.016,0.3,0.003,good,3
20180819,36,0.06,0.013,0.4,0.005,normal,4
20180819,29,0.055,0.015,0.2,0.003,good,3
20180819,22,0.054000000000000006,0.019,0.3,0.003,good,3
20180819,21,0.037000000000000005,0.012,0.3,0.005,good,3
20180819,18,0.048,0.011,0.3,0.002,good,3
20180819,24,0.043,0.013,0.5,0.005,good,3
20180819,23,0.036000000000000004,0.017,0.4,0.002,good,3
20180819,17,0.049,0.022,0.4,0.005,good,3
20180819,16,0.044,0.013,0.3,0.005,good,3
20180819,29,0.039,0.013,0.3,0.005,good,3
20180819,25,0.042,0.015,0.4,0.006999999999999999,good,3
20180819,26,0.053,0.011,0.3,0.003,good,3
20180819,25,0.046,0.016,0.5,0.003,good,3
20180819,25,0.054000000000000006,0.014,0.2,0.003,good,3
20180819,17,0.049,0.017,0.3,0.003,good,3
20180819,20,0.047,0.019,0.4,0.003,good,3
20180820,36,0.044,0.018000000000000002,0.6,0.003,good,3
20180820,33,0.047,0.02,0.4,0.003,good,3
20180820,33,0.048,0.019,0.6,0.003,good,3
20180820,40,0.047,0.023,0.3,0.004,good,3
20180820,34,0.034,0.03,0.4,0.005,good,3
20180820,37,0.034,0.025,0.4,0.002,good,3
20180820,33,0.037000000000000005,0.021,0.4,0.004,good,3
20180820,46,0.045,0.024,0.3,0.004,normal,4
20180820,36,0.034,0.021,0.4,0.004,good,3
20180820,55,0.053,0.015,0.5,0.005,bad,5
20180820,43,0.051,0.019,0.2,0.004,normal,4
20180820,35,0.047,0.024,0.3,0.004,good,3
20180820,29,0.038,0.014,0.3,0.005,good,3
20180820,30,0.04,0.017,0.4,0.003,good,3
20180820,36,0.048,0.016,0.6,0.006,good,3
20180820,38,0.034,0.026,0.4,0.003,good,3
20180820,29,0.051,0.026,0.4,0.005,good,3
20180820,26,0.041,0.021,0.4,0.005,good,3
20180820,37,0.036000000000000004,0.021,0.3,0.005,good,3
20180820,35,0.042,0.019,0.5,0.006999999999999999,good,3
20180820,41,0.048,0.016,0.4,0.004,normal,4
20180820,45,0.046,0.024,0.3,0.004,normal,4
20180820,31,0.048,0.023,0.4,0.003,good,3
20180820,32,0.044,0.03,0.5,0.004,good,3
20180820,30,0.036000000000000004,0.034,0.5,0.003,good,3
20180821,21,0.03,0.023,0.4,0.003,good,3
20180821,27,0.032,0.02,0.3,0.003,good,3
20180821,24,0.036000000000000004,0.014,0.6,0.003,good,3
20180821,20,0.034,0.016,0.2,0.003,good,3
20180821,18,0.026,0.019,0.3,0.005,better,2
20180821,19,0.027000000000000003,0.019,0.3,0.002,better,2
20180821,22,0.03,0.019,0.3,0.003,good,3
20180821,23,0.034,0.017,0.2,0.003,good,3
20180821,22,0.016,0.012,0.3,0.003,better,2
20180821,33,0.035,0.013,0.5,0.005,good,3
20180821,18,0.036000000000000004,0.015,0.2,0.004,good,3
20180821,18,0.031,0.02,0.3,0.003,good,3
20180821,22,0.026,0.015,0.3,0.005,better,2
20180821,19,0.033,0.012,0.3,0.002,good,3
20180821,24,0.033,0.012,0.6,0.006,good,3
20180821,25,0.025,0.018000000000000002,0.4,0.003,better,2
20180821,16,0.034,0.021,0.4,0.005,good,3
20180821,18,0.029,0.019,0.4,0.005,better,2
20180821,22,0.024,0.015,0.3,0.005,better,2
20180821,24,0.03,0.015,0.4,0.006999999999999999,good,3
20180821,22,0.03,0.016,0.3,0.003,good,3
20180821,21,0.032,0.022,0.4,0.003,good,3
20180821,21,0.028,0.015,0.5,0.003,better,2
20180821,24,0.036000000000000004,0.016,0.3,0.004,good,3
20180821,17,0.03,0.022,0.3,0.003,good,3
20180822,21,0.034,0.031,0.4,0.003,good,3
20180822,34,0.028,0.022,0.3,0.003,good,3
20180822,24,0.033,0.015,0.5,0.002,good,3
20180822,26,0.035,0.025,0.3,0.003,good,3
20180822,25,0.023,0.028,0.3,0.005,better,2
20180822,24,0.032,0.026,0.4,0.002,good,3
20180822,26,0.035,0.023,0.4,0.003,good,3
20180822,30,0.036000000000000004,0.028,0.3,0.003,good,3
20180822,26,0.036000000000000004,0.023,0.4,0.003,good,3
20180822,36,0.038,0.016,0.5,0.004,good,3
20180822,26,0.041,0.023,0.2,0.003,good,3
20180822,24,0.034,0.026,0.3,0.003,good,3
20180822,23,0.027000000000000003,0.015,0.3,0.005,better,2
20180822,22,0.035,0.014,0.3,0.002,good,3
20180822,27,0.034,0.013,0.6,0.005,good,3
20180822,30,0.022,0.023,0.4,0.002,better,2
20180822,19,0.03,0.03,0.4,0.005,good,3
20180822,18,0.029,0.017,0.4,0.005,better,2
20180822,27,0.028,0.016,0.3,0.005,better,2
20180822,26,0.029,0.015,0.5,0.006999999999999999,better,2
20180822,27,0.035,0.02,0.3,0.002,good,3
20180822,23,0.036000000000000004,0.016,0.5,0.003,good,3
20180822,25,0.036000000000000004,0.017,0.3,0.003,good,3
20180822,19,0.035,0.019,0.3,0.003,good,3
20180822,21,0.033,0.026,0.4,0.003,good,3
20180823,13,0.011,0.02,0.3,0.003,better,2
20180823,16,0.015,0.014,0.3,0.004,better,2
20180823,15,0.016,0.012,0.5,0.002,best,1
20180823,11,0.014,0.014,0.2,0.003,best,1
20180823,10,0.01,0.016,0.3,0.005,best,1
20180823,13,0.011,0.017,0.3,0.002,best,1
20180823,15,0.015,0.012,0.2,0.003,best,1
20180823,15,0.016,0.016,0.1,0.003,best,1
20180823,15,0.015,0.014,0.2,0.003,best,1
20180823,20,0.017,0.011,0.4,0.004,better,2
20180823,11,0.016,0.012,0.1,0.003,best,1
20180823,10,0.013,0.016,0.2,0.002,best,1
20180823,15,0.015,0.006,0.2,0.004,best,1
20180823,10,0.016,0.009000000000000001,0.2,0.002,best,1
20180823,14,0.016,0.009000000000000001,0.5,0.005,best,1
20180823,16,0.009000000000000001,0.014,0.3,0.002,better,2
20180823,9,0.013,0.016,0.3,0.005,best,1
20180823,9,0.015,0.01,0.3,0.005,best,1
20180823,20,0.011,0.009000000000000001,0.2,0.005,better,2
20180823,13,0.013,0.009000000000000001,0.4,0.006999999999999999,best,1
20180823,12,0.017,0.008,0.2,0.002,best,1
20180823,12,0.015,0.009000000000000001,0.5,0.002,best,1
20180823,14,0.02,0.006999999999999999,0.3,0.003,better,2
20180823,8,0.017,0.009000000000000001,0.2,0.002,best,1
20180823,12,0.015,0.014,0.3,0.003,best,1
20180824,4,0.025,0.006999999999999999,0.2,0.002,better,2
20180824,9,0.018000000000000002,0.016,0.3,0.004,best,1
20180824,8,0.016,0.013,0.5,0.003,best,1
20180824,5,0.017,0.015,0.2,0.003,best,1
20180824,5,0.014,0.016,0.3,0.004,best,1
20180824,9,0.02,0.013,0.3,0.002,better,2
20180824,11,0.019,0.014,0.3,0.003,best,1
20180824,8,0.022,0.016,0.2,0.002,better,2
20180824,10,0.02,0.013,0.3,0.003,better,2
20180824,15,0.019,0.013,0.4,0.004,best,1
20180824,5,0.023,0.012,0.2,0.003,better,2
20180824,6,0.022,0.012,0.2,0.002,better,2
20180824,10,0.019,0.008,0.3,0.004,best,1
20180824,9,0.024,0.006999999999999999,0.5,0.005,better,2
20180824,10,0.016,0.012,0.3,0.002,best,1
20180824,4,0.018000000000000002,0.015,0.4,0.005,best,1
20180824,6,0.015,0.014,0.3,0.005,best,1
20180824,8,0.013,0.011,0.3,0.005,best,1
20180824,8,0.014,0.01,0.4,0.005,best,1
20180824,7,0.02,0.01,0.3,0.002,better,2
20180824,7,0.018000000000000002,0.01,0.5,0.002,best,1
20180824,10,0.024,0.009000000000000001,0.3,0.003,better,2
20180824,5,0.016,0.016,0.3,0.002,best,1
20180824,8,0.018000000000000002,0.017,0.4,0.003,best,1
20180824,7,0.02,0.015,0.3,0.002,better,2
20180825,25,0.033,0.015,0.4,0.005,good,3
20180825,27,0.042,0.017,0.4,0.004,good,3
20180825,24,0.041,0.012,0.6,0.003,good,3
20180825,23,0.044,0.01,0.3,0.003,good,3
20180825,19,0.031,0.014,0.4,0.004,good,3
20180825,21,0.035,0.016,0.4,0.002,good,3
20180825,26,0.038,0.016,0.4,0.003,good,3
20180825,27,0.04,0.014,0.3,0.003,good,3
20180825,25,0.045,0.01,0.4,0.004,good,3
20180825,35,0.047,0.014,0.4,0.005,good,3
20180825,21,0.043,0.011,0.2,0.004,good,3
20180825,20,0.039,0.016,0.3,0.004,good,3
20180825,21,0.041,0.014,0.4,0.003,good,3
20180825,27,0.039,0.012,0.6,0.006,good,3
20180825,27,0.03,0.019,0.4,0.003,good,3
20180825,19,0.044,0.014,0.4,0.005,good,3
20180825,20,0.033,0.017,0.4,0.005,good,3
20180825,23,0.03,0.012,0.3,0.005,good,3
20180825,26,0.033,0.013,0.5,0.004,good,3
20180825,25,0.04,0.013,0.3,0.003,good,3
20180825,22,0.039,0.011,0.6,0.003,good,3
20180825,28,0.041,0.016,0.4,0.004,good,3
20180825,21,0.04,0.017,0.4,0.004,good,3
20180825,22,0.039,0.02,0.4,0.004,good,3
20180825,23,0.04,0.02,0.4,0.003,good,3
20180826,13,0.032,0.015,0.3,0.003,good,3
20180826,19,0.032,0.016,0.3,0.004,good,3
20180826,16,0.032,0.012,0.5,0.003,good,3
20180826,17,0.031,0.017,0.2,0.003,good,3
20180826,13,0.023,0.019,0.3,0.005,better,2
20180826,17,0.031,0.018000000000000002,0.4,0.002,good,3
20180826,20,0.032,0.014,0.3,0.003,good,3
20180826,20,0.033,0.017,0.3,0.003,good,3
20180826,18,0.034,0.014,0.3,0.003,good,3
20180826,27,0.042,0.016,0.4,0.004,good,3
20180826,16,0.036000000000000004,0.014,0.2,0.003,good,3
20180826,15,0.034,0.019,0.3,0.003,good,3
20180826,16,0.032,0.02,0.4,0.003,good,3
20180826,19,0.029,0.011,0.3,0.005,better,2
20180826,19,0.032,0.022,0.4,0.003,good,3
20180826,16,0.033,0.012,0.3,0.002,good,3
20180826,20,0.033,0.012,0.6,0.005,good,3
20180826,18,0.025,0.016,0.4,0.002,better,2
20180826,13,0.033,0.017,0.4,0.005,good,3
20180826,13,0.029,0.014,0.4,0.005,better,2
20180826,17,0.025,0.013,0.3,0.005,better,2
20180826,21,0.024,0.015,0.5,0.003,better,2
20180826,20,0.035,0.013,0.3,0.002,good,3
20180826,18,0.031,0.014,0.6,0.003,good,3
20180826,19,0.036000000000000004,0.013,0.4,0.003,good,3
20180827,10,0.02,0.026,0.4,0.002,better,2
20180827,16,0.021,0.02,0.3,0.003,better,2
20180827,9,0.021,0.016,0.5,0.002,better,2
20180827,7,0.017,0.025,0.3,0.003,better,2
20180827,6,0.014,0.023,0.4,0.005,better,2
20180827,9,0.015,0.028,0.4,0.002,better,2
20180827,11,0.018000000000000002,0.021,0.4,0.002,better,2
20180827,12,0.02,0.025,0.3,0.002,better,2
20180827,10,0.02,0.022,0.4,0.002,better,2
20180827,16,0.023,0.021,0.5,0.004,better,2
20180827,6,0.021,0.022,0.2,0.003,better,2
20180827,7,0.018000000000000002,0.026,0.4,0.002,better,2
20180827,12,0.02,0.014,0.3,0.004,better,2
20180827,5,0.029,0.009000000000000001,0.3,0.002,better,2
20180827,11,0.022,0.013,0.6,0.005,better,2
20180827,11,0.015,0.019,0.4,0.002,best,1
20180827,5,0.02,0.023,0.4,0.005,better,2
20180827,4,0.02,0.016,0.3,0.005,better,2
20180827,10,0.016,0.015,0.3,0.005,best,1
20180827,8,0.019,0.016,0.4,0.003,best,1
20180827,8,0.023,0.016,0.3,0.002,better,2
20180827,8,0.023,0.011,0.5,0.002,better,2
20180827,10,0.025,0.013,0.4,0.003,better,2
20180827,5,0.022,0.018000000000000002,0.3,0.002,better,2
20180827,8,0.022,0.023,0.4,0.003,better,2
20180828,11,0.004,0.026,0.5,0.003,better,2
20180828,10,0.006999999999999999,0.017,0.3,0.003,best,1
20180828,10,0.006999999999999999,0.016,0.5,0.003,best,1
20180828,7,0.006,0.024,0.3,0.002,better,2
20180828,10,0.004,0.022,0.4,0.006,better,2
20180828,11,0.003,0.027000000000000003,0.4,0.002,better,2
20180828,14,0.004,0.022,0.4,0.003,better,2
20180828,12,0.014,0.025,0.3,0.002,better,2
20180828,12,0.006,0.022,0.4,0.003,better,2
20180828,17,0.008,0.02,0.5,0.004,better,2
20180828,6,0.008,0.022,0.3,0.003,better,2
20180828,8,0.004,0.027000000000000003,0.4,0.003,better,2
20180828,13,0.006999999999999999,0.015,0.3,0.004,best,1
20180828,9,0.008,0.015,0.3,0.002,best,1
20180828,13,0.006999999999999999,0.015,0.7,0.005,best,1
20180828,14,0.003,0.019,0.5,0.002,best,1
20180828,7,0.005,0.023,0.4,0.005,better,2
20180828,7,0.006999999999999999,0.015,0.3,0.005,best,1
20180828,13,0.005,0.014,0.3,0.005,best,1
20180828,10,0.009000000000000001,0.017,0.5,0.003,best,1
20180828,10,0.006999999999999999,0.018000000000000002,0.4,0.002,best,1
20180828,9,0.006,0.016,0.6,0.002,best,1
20180828,14,0.009000000000000001,0.016,0.4,0.003,best,1
20180828,7,0.005,0.02,0.3,0.002,better,2
20180828,10,0.006,0.024,0.5,0.003,better,2
20180829,10,0.014,0.013,0.3,0.002,best,1
20180829,17,0.006999999999999999,0.018000000000000002,0.3,0.003,better,2
20180829,14,0.006999999999999999,0.017,0.5,0.003,best,1
20180829,12,0.01,0.016,0.2,0.003,best,1
20180829,11,0.006,0.018000000000000002,0.3,0.005,best,1
20180829,14,0.006999999999999999,0.016,0.2,0.002,best,1
20180829,18,0.008,0.013,0.3,0.003,better,2
20180829,18,0.017,0.013,0.2,0.003,better,2
20180829,17,0.012,0.012,0.2,0.003,better,2
20180829,20,0.01,0.015,0.4,0.004,better,2
20180829,11,0.014,0.012,0.1,0.003,best,1
20180829,10,0.009000000000000001,0.014,0.2,0.003,best,1
20180829,15,0.006999999999999999,0.018000000000000002,0.3,0.005,best,1
20180829,12,0.011,0.014,0.6,0.005,best,1
20180829,15,0.006,0.017,0.4,0.002,best,1
20180829,11,0.006999999999999999,0.018000000000000002,0.4,0.005,best,1
20180829,11,0.008,0.017,0.3,0.005,best,1
20180829,14,0.006,0.014,0.3,0.005,best,1
20180829,13,0.008,0.017,0.4,0.004,best,1
20180829,11,0.011,0.012,0.2,0.002,best,1
20180829,11,0.008,0.011,0.5,0.003,best,1
20180829,18,0.011,0.014,0.3,0.003,better,2
20180829,10,0.008,0.018000000000000002,0.3,0.003,best,1
20180829,13,0.008,0.021,0.4,0.003,better,2
20180829,14,0.005,0.025,0.4,0.003,better,2
20180830,25,0.023,0.017,0.4,0.005,better,2
20180830,28,0.021,0.021,0.4,0.003,better,2
20180830,26,0.024,0.016,0.7,0.003,better,2
20180830,23,0.026,0.019,0.3,0.003,better,2
20180830,22,0.021,0.021,0.4,0.005,better,2
20180830,24,0.026,0.023,0.4,0.002,better,2
20180830,30,0.026,0.022,0.4,0.003,better,2
20180830,31,0.034,0.019,0.3,0.003,good,3
20180830,29,0.032,0.016,0.4,0.003,good,3
20180830,39,0.03,0.019,0.4,0.004,good,3
20180830,24,0.034,0.017,0.2,0.003,good,3
20180830,23,0.026,0.021,0.4,0.002,better,2
20180830,23,0.035,0.012,0.4,0.002,good,3
20180830,24,0.03,0.013,0.6,0.005,good,3
20180830,31,0.02,0.021,0.5,0.002,good,3
20180830,21,0.025,0.025,0.5,0.005,better,2
20180830,22,0.021,0.023,0.5,0.006,better,2
20180830,24,0.017,0.017,0.3,0.005,better,2
20180830,27,0.023,0.018000000000000002,0.6,0.004,better,2
20180830,29,0.024,0.022,0.4,0.002,better,2
20180830,27,0.023,0.017,0.5,0.003,better,2
20180830,28,0.032,0.018000000000000002,0.5,0.004,good,3
20180830,23,0.023,0.025,0.4,0.003,better,2
20180830,24,0.023,0.028,0.5,0.003,better,2
20180830,17,0.015,0.026,0.4,0.003,better,2
20180831,22,0.028,0.028,0.4,0.003,better,2
20180831,30,0.025,0.028,0.5,0.003,better,2
20180831,24,0.03,0.02,0.6,0.003,good,3
20180831,28,0.03,0.026,0.3,0.003,good,3
20180831,19,0.024,0.028,0.5,0.005,better,2
20180831,20,0.033,0.022,0.4,0.002,good,3
20180831,25,0.031,0.023,0.4,0.003,good,3
20180831,27,0.033,0.024,0.3,0.003,good,3
20180831,25,0.035,0.02,0.4,0.003,good,3
20180831,32,0.037000000000000005,0.023,0.4,0.005,good,3
20180831,19,0.037000000000000005,0.019,0.3,0.004,good,3
20180831,22,0.033,0.02,0.4,0.003,good,3
20180831,22,0.038,0.023,0.5,0.003,good,3
20180831,23,0.034,0.013,0.4,0.005,good,3
20180831,24,0.043,0.022,0.4,0.003,good,3
20180831,21,0.044,0.009000000000000001,0.4,0.002,good,3
20180831,23,0.041,0.011,0.5,0.005,good,3
20180831,26,0.031,0.018000000000000002,0.4,0.002,good,3
20180831,20,0.041,0.019,0.5,0.005,good,3
20180831,23,0.034,0.019,0.5,0.005,good,3
20180831,23,0.021,0.022,0.4,0.005,better,2
20180831,27,0.029,0.024,0.5,0.004,better,2
20180831,26,0.029,0.021,0.4,0.003,better,2
20180831,24,0.034,0.017,0.4,0.003,good,3
20180831,27,0.041,0.017,0.4,0.004,good,3
20180901,20,0.022,0.012,0.3,0.004,better,2
20180901,28,0.021,0.015,0.4,0.003,better,2
20180901,17,0.026,0.014,0.5,0.003,better,2
20180901,19,0.025,0.02,0.3,0.003,better,2
20180901,16,0.016,0.024,0.4,0.004,better,2
20180901,20,0.025,0.023,0.4,0.002,better,2
20180901,24,0.028,0.018000000000000002,0.4,0.003,better,2
20180901,24,0.024,0.025,0.3,0.002,better,2
20180901,22,0.026,0.021,0.4,0.003,better,2
20180901,26,0.032,0.019,0.4,0.004,good,3
20180901,18,0.026,0.02,0.3,0.003,better,2
20180901,18,0.027000000000000003,0.021,0.4,0.002,better,2
20180901,18,0.029,0.01,0.3,0.002,better,2
20180901,21,0.025,0.011,0.5,0.005,better,2
20180901,23,0.016,0.019,0.4,0.002,better,2
20180901,16,0.025,0.019,0.5,0.005,better,2
20180901,14,0.024,0.014,0.4,0.005,better,2
20180901,21,0.02,0.013,0.4,0.005,better,2
20180901,19,0.022,0.016,0.4,0.004,better,2
20180901,20,0.027000000000000003,0.015,0.4,0.002,better,2
20180901,18,0.028,0.012,0.4,0.002,better,2
20180901,19,0.031,0.012,0.4,0.003,good,3
20180901,15,0.028,0.015,0.4,0.002,better,2
20180901,17,0.025,0.022,0.5,0.003,better,2
20180901,20,0.022,0.028,0.4,0.002,better,2
20180902,14,0.038,0.019,0.3,0.002,good,3
20180902,13,0.031,0.008,0.3,0.003,good,3
20180902,12,0.037000000000000005,0.01,0.5,0.002,good,3
20180902,14,0.036000000000000004,0.012,0.2,0.003,good,3
20180902,9,0.026,0.014,0.3,0.004,better,2
20180902,13,0.035,0.013,0.3,0.002,good,3
20180902,15,0.036000000000000004,0.011,0.3,0.003,good,3
20180902,15,0.035,0.013,0.2,0.002,good,3
20180902,16,0.036000000000000004,0.012,0.3,0.003,good,3
20180902,20,0.045,0.014,0.3,0.004,good,3
20180902,12,0.039,0.009000000000000001,0.2,0.003,good,3
20180902,13,0.041,0.013,0.3,0.002,good,3
20180902,14,0.03,0.008,0.3,0.004,good,3
20180902,10,0.036000000000000004,0.01,0.3,0.002,good,3
20180902,13,0.035,0.009000000000000001,0.4,0.005,good,3
20180902,15,0.027000000000000003,0.013,0.3,0.002,better,2
20180902,11,0.04,0.012,0.4,0.005,good,3
20180902,8,0.032,0.011,0.3,0.005,good,3
20180902,14,0.031,0.008,0.3,0.005,good,3
20180902,13,0.031,0.01,0.4,0.004,good,3
20180902,14,0.039,0.008,0.2,0.002,good,3
20180902,13,0.036000000000000004,0.01,0.3,0.002,good,3
20180902,15,0.041,0.012,0.3,0.003,good,3
20180902,8,0.037000000000000005,0.01,0.3,0.003,good,3
20180902,12,0.036000000000000004,0.016,0.3,0.003,good,3
20180903,12,0.017,0.016,0.3,0.002,best,1
20180903,19,0.016,0.018000000000000002,0.3,0.003,better,2
20180903,14,0.021,0.016,0.5,0.003,better,2
20180903,14,0.019,0.021,0.2,0.003,better,2
20180903,12,0.013,0.024,0.3,0.004,better,2
20180903,16,0.016,0.027000000000000003,0.4,0.002,better,2
20180903,17,0.02,0.018000000000000002,0.3,0.003,better,2
20180903,17,0.022,0.022,0.3,0.002,better,2
20180903,15,0.019,0.019,0.3,0.002,best,1
20180903,26,0.022,0.02,0.4,0.004,better,2
20180903,12,0.021,0.021,0.2,0.003,better,2
20180903,13,0.018000000000000002,0.025,0.3,0.002,better,2
20180903,17,0.016,0.015,0.3,0.005,better,2
20180903,15,0.015,0.016,0.5,0.005,best,1
20180903,21,0.01,0.021,0.4,0.002,better,2
20180903,11,0.015,0.027000000000000003,0.4,0.005,better,2
20180903,12,0.015,0.019,0.4,0.005,best,1
20180903,16,0.012,0.017,0.3,0.005,better,2
20180903,16,0.012,0.019,0.5,0.004,better,2
20180903,15,0.018000000000000002,0.019,0.3,0.002,best,1
20180903,14,0.016,0.017,0.4,0.003,best,1
20180903,21,0.019,0.02,0.4,0.004,better,2
20180903,11,0.018000000000000002,0.02,0.3,0.002,better,2
20180903,15,0.014,0.028,0.5,0.003,better,2
20180903,16,0.015,0.029,0.4,0.003,better,2
20180904,17,0.027000000000000003,0.01,0.3,0.004,better,2
20180904,19,0.024,0.016,0.3,0.003,better,2
20180904,15,0.028,0.015,0.6,0.003,better,2
20180904,19,0.026,0.018000000000000002,0.2,0.003,better,2
20180904,11,0.022,0.02,0.4,0.004,better,2
20180904,14,0.028,0.018000000000000002,0.3,0.002,better,2
20180904,17,0.03,0.017,0.3,0.003,good,3
20180904,19,0.029,0.017,0.2,0.002,better,2
20180904,17,0.032,0.015,0.3,0.003,good,3
20180904,28,0.03,0.019,0.4,0.004,good,3
20180904,14,0.031,0.016,0.2,0.003,good,3
20180904,13,0.03,0.016,0.3,0.002,good,3
20180904,14,0.037000000000000005,0.006999999999999999,0.3,0.002,good,3
20180904,21,0.032,0.01,0.5,0.005,good,3
20180904,20,0.025,0.014,0.3,0.002,better,2
20180904,10,0.029,0.018000000000000002,0.4,0.006,better,2
20180904,15,0.025,0.015,0.4,0.005,better,2
20180904,15,0.019,0.015,0.3,0.005,best,1
20180904,21,0.023,0.015,0.5,0.004,better,2
20180904,18,0.029,0.011,0.3,0.002,better,2
20180904,19,0.028,0.011,0.4,0.002,better,2
20180904,19,0.035,0.01,0.3,0.003,good,3
20180904,13,0.025,0.018000000000000002,0.4,0.002,better,2
